Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
"Total","Dan Straily","MIA",78,0.089743589,0.5,0.179487179,0.079365079,0.183098591,0.095238095,0.278336686,0.015873016,0.208333333,-2.243256610618618,-11.60145650504687,0.14517124773750842,-17.004705488454643,9460
"Total","George Kontos","SFG",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,9486
"Total","Jeremy Jeffress","MIL",3,0,1,0,0,0,0,0,0,0,-0.44843057306654543,-0.8181305727566013,0,-100,9490
"Total","David Freese","2 Tms",600,0.09,0.235,0.382978723,0.267686424,0.355,0.426386233,0.781386233,0.158699809,0.329700272,82.4465106185732,9.815511187559142,0.33838265764853065,109.82181545290062,9549
"Total","Austin Bibens-Dirkx","TEX",3,0,1,0,0,0,0,0,0,0,-0.4467060669454546,-0.8124060659798593,0,-100,9559
"Total","Craig Gentry","BAL",137,0.08759124,0.167883211,0.52173913,0.260504201,0.335820895,0.310924369,0.646745264,0.050420168,0.319587628,13.444180366090512,-2.8311193618262047,0.29221451371463375,79.39598153406197,9571
"Total","Yan Gomes","2 Tms",845,0.062721893,0.263905325,0.237668161,0.233160621,0.292307692,0.387305699,0.679613391,0.154145078,0.291115311,82.58724866504097,-19.95525040780878,0.29069666399290794,75.36349450089578,9627
"Total","Michael Blazek","MIL",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,9654
"Total","Adam Rosales","3 Tms",204,0.019607843,0.323529411,0.06060606,0.21761658,0.23880597,0.336787564,0.575593534,0.119170984,0.298387096,11.989060323868673,-12.793539564873297,0.2461152112306054,49.18937736948017,9682
"Total","Joe Kelly","LAD",3,0,0.666666666,0,0,0,0,0,0,0,-0.45187958530872707,-0.8295795863100851,0,-100,9761
"Total","Christian Vazquez","BOS",835,0.050299401,0.192814371,0.260869565,0.261538461,0.304086538,0.384615384,0.688701922,0.123076923,0.307947019,86.07912572861582,-16.109373699716024,0.2956126512533211,77.90071759582581,9774
"Total","Nolan Arenado","COL",1454,0.086657496,0.167125171,0.518518518,0.284283513,0.348035837,0.5192604,0.867296237,0.234976887,0.297,227.61164810838176,50.816049519497895,0.3599022015024546,108.35918004067527,9777
"Total","Garrett Richards","SDP",1,0,1,0,0,0,0,0,0,0,-0.15062652843624236,-0.27652652877002837,0,-100,9784
"Total","Steven Baron","2 Tms",11,0,0.545454545,0,0.181818181,0.181818181,0.272727272,0.454545453,0.090909091,0.4,0.16631576412733634,-1.173584222855009,0.19056328318335794,14.054971132291056,9787
"Total","Miles Mikolas","STL",96,0.020833333,0.458333333,0.045454545,0.123595505,0.142857142,0.202247191,0.345104333,0.078651686,0.209302325,-1.914575002124663,-13.577974877288694,0.1500433486896557,-10.922104282297546,9803
"Total","Brian Dozier","3 Tms",1321,0.10673732,0.208175624,0.512727272,0.23275862,0.320968962,0.428448275,0.749417237,0.195689655,0.256869772,164.08328418666923,3.85938555980527,0.32199504243404986,98.96456855359803,9810
"Total","Andrew McCutchen","4 Tms",1161,0.128337639,0.200689061,0.639484978,0.254802831,0.356589147,0.426693629,0.783282776,0.171890798,0.292011019,160.81507072759445,20.788172201939165,0.33975233459307946,111.78821575194425,9847
"Total","Austin Jackson","3 Tms",405,0.071604938,0.316049382,0.2265625,0.262162162,0.313580246,0.383783783,0.697364029,0.121621621,0.37759336,43.27293880399788,-4.956560454103104,0.30234117772844105,88.09390363475298,9848
"Total","Brandon Snyder","TBR",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,9856
"Total","DJ LeMahieu","2 Tms",1379,0.071791153,0.147208121,0.487684729,0.286624203,0.340363636,0.406847133,0.747210769,0.12022293,0.32046332,173.55558915637428,5.503490338250944,0.3231059390414845,90.1662221808305,9874
"Total","Travis Wood","SDP",14,0,0.5,0,0.214285714,0.214285714,0.428571428,0.642857142,0.214285714,0.333333333,1.0657749675878139,-0.6408250279060749,0.26665879998888287,62.06472970265043,9884
"Total","Chris Carter","NYY",150,0.12,0.38,0.315789473,0.2109375,0.313333333,0.34375,0.657083333,0.1328125,0.333333333,14.579514013806524,-3.7054859379137146,0.2916266910235087,79.05055677199361,9911
"Total","Brandon Kintzler","CHC",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,9939
"Total","Trayce Thompson","3 Tms",113,0.061946902,0.362831858,0.170731707,0.125,0.178571428,0.23076923,0.409340658,0.10576923,0.163934426,0.9054821402483917,-12.439217592710879,0.1819318181702069,8.19104179084803,9952
"Total","Steve Pearce","2 Tms",436,0.091743119,0.190366972,0.48192771,0.255154639,0.327981651,0.420103092,0.748084743,0.164948453,0.288135593,53.70614081459616,0.9887412695822553,0.32234013957538826,99.45792019665943,9957
"Total","Dan Butler","BOS",6,0,0.333333333,0,0.2,0.166666666,0.2,0.366666666,0,0.25,-0.12145693220726383,-0.8228569141828193,0.14658845464388529,-21.366896632008956,9968
"Total","Mike Minor","TEX",13,0,0.538461538,0,0.083333333,0.083333333,0.166666666,0.249999999,0.083333333,0.2,-0.9082399111929575,-2.517939905518595,0.10393957297007243,-40.52632759006834,10021
"Total","Christian Bethancourt","SDP",4,0,0.5,0,0.25,0.25,0.25,0.5,0,0.5,0.1441977432095905,-0.34340225550294917,0.21916720271110535,30.887499033978067,10028
"Total","Chris Owings","3 Tms",582,0.058419243,0.262886597,0.222222222,0.207792207,0.258620689,0.3432282,0.601848889,0.135435993,0.261333333,41.67816975030619,-28.916629693773217,0.2596418454033517,53.020746601040194,10030
"Total","Wil Myers","SDP",1064,0.085526315,0.29793233,0.287066246,0.24660397,0.314205079,0.435736677,0.749941756,0.189132707,0.323481116,130.17225179158166,-0.059347576573348715,0.3194546342008307,98.11003647312135,10047
"Total","Grant Green","WSN",3,0,0.666666666,0,0,0,0,0,0,0,-0.4467060669454546,-0.8124060659798593,0,-100,10053
"Total","Max Stassi","2 Tms",273,0.102564102,0.296703296,0.345679012,0.202531645,0.296703296,0.324894514,0.62159781,0.122362869,0.269736842,23.586692935368273,-9.362006643274576,0.2777387373176686,74.70987677619364,10059
"Total","Jonathan Villar","BAL",5,0,0.4,0,0,0,0,0,0,0,-0.7207353427993937,-1.3232353344547434,0,-100,10071
"Total","Kyle Gibson","MIN",2,0,0.5,0,0,0,0,0,0,0,-0.3012530568724847,-0.5530530575400567,0,-100,10123
"Total","Mike Leake","3 Tms",64,0.03125,0.34375,0.09090909,0.137931034,0.166666666,0.155172413,0.321839079,0.017241379,0.222222222,-1.6235779370024659,-9.495177924151704,0.14575139184792837,-16.612547900588417,10130
"Total","Stephen Strasburg","WSN",136,0.029411764,0.213235294,0.137931034,0.166666666,0.193548387,0.225,0.418548387,0.058333334,0.202247191,1.0427703006612985,-15.53262957497957,0.1835299874505689,3.156329039251212,10131
"Total","Mike Trout","LAA",1279,0.182955433,0.191555903,0.95510204,0.311442786,0.44913928,0.669651741,1.118791021,0.358208955,0.318991097,298.92520384515313,143.66110522324828,0.45209871308278227,191.70429468387127,10155
"Total","Ryan Weber","TBR",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,10160
"Total","Jacob Turner","WSN",6,0.166666666,0.333333333,0.5,0,0.2,0,0.2,0,0,-0.1916451180260944,-0.9230451160949039,0.13859881162643434,-26.84473606693194,10185
"Total","Shelby Miller","2 Tms",15,0.266666666,0.333333333,0.8,0,0.333333333,0,0.333333333,0,0,0.7613463962222544,-1.0641535928700956,0.23261356751124065,36.70207491438925,10197
"Total","Jose Iglesias","2 Tms",1157,0.039757994,0.132238547,0.300653594,0.267824497,0.301215277,0.383912248,0.685127525,0.116087751,0.298924731,116.5955325573039,-24.211766348843582,0.2935519186282179,78.79175312262069,10231
"Total","Randal Grichuk","2 Tms",1069,0.050514499,0.281571562,0.179401993,0.235470941,0.282507015,0.480961923,0.763468938,0.245490982,0.276397515,130.1131871154994,-0.32191197960672113,0.3187762447462645,98.3997995445826,10243
"Total","Ryan Tepera","TOR",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,10291
"Total","Jarred Cosart","SDP",6,0,0.333333333,0,0,0,0,0,0,0,-0.8934121338909092,-1.6248121319597186,0,-100,10304
"Total","Erasmo Ramirez","SEA",5,0,0.6,0,0.4,0.4,0.4,0.8,0,1,0.7532507407103327,0.15375074768407615,0.35066752433776854,129.71526332058957,10314
"Total","Marcell Ozuna","2 Tms",1474,0.089552238,0.198778833,0.450511945,0.279279279,0.344195519,0.488738738,0.832934257,0.209459459,0.309034907,221.64159087188546,42.51599232949321,0.3526263196424532,121.30811681045041,10324
"Total","Gift Ngoepe","2 Tms",63,0.079365079,0.428571428,0.185185185,0.210526315,0.274193548,0.280701754,0.554895302,0.070175439,0.4,3.9504489488578653,-3.659250993313708,0.2479726787536375,49.055111289956336,10340
"Total","John Ryan Murphy","2 Tms",172,0.046511627,0.366279069,0.126984126,0.188679245,0.23076923,0.352201257,0.582970487,0.163522012,0.263736263,10.711115213233573,-9.81768443236913,0.24694197589442843,49.0386893378061,10346
"Total","Mike Ohlman","TOR",9,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0.666666666,0,0.5,0.8792992965742259,-0.21780070052898826,0.29222293694814044,79.43669904384652,10347
"Total","Domingo Santana","2 Tms",984,0.095528455,0.31605691,0.302250803,0.273455377,0.347914547,0.467963386,0.815877933,0.194508009,0.375,144.14042696655957,23.584827500593345,0.348111572428128,116.0050920645646,10348
"Total","Tommy Joseph","PHI",386,0.051813471,0.238341968,0.217391304,0.251381215,0.292746113,0.439226519,0.731972632,0.187845304,0.295719844,43.596664602803656,-3.4567352729564242,0.3102880083217522,87.62154736874406,10349
"Total","Robbie Erlin","SDP",17,0,0.411764705,0,0.133333333,0.133333333,0.133333333,0.266666666,0,0.25,-0.7428776257842122,-2.7481775813906726,0.11727076371510824,-30.502518667582322,10354
"Total","Wilfredo Tovar","LAA",41,0.024390243,0.219512195,0.111111111,0.15,0.170731707,0.2,0.370731707,0.05,0.193548387,-0.46875656165145196,-5.630656575336679,0.16102607948024097,-6.578060997074001,10416
"Total","Adeiny Hechavarria","6 Tms",663,0.043740573,0.209653092,0.208633093,0.24032258,0.275757575,0.372580645,0.64833822,0.132258065,0.283298097,56.933593210430416,-23.414106066672527,0.27607631710524977,71.8365472229283,10459
"Total","Enrique Hernandez","LAD",686,0.09329446,0.231778425,0.402515723,0.216528925,0.293255131,0.398347107,0.691602238,0.181818182,0.250580046,69.97914263717003,-13.5952566925519,0.29517044418865873,84.81943477111223,10472
"Total","Cheslor Cuthbert","KCR",414,0.065217391,0.205314009,0.317647058,0.214099216,0.268115942,0.300261096,0.568377038,0.08616188,0.255972696,26.36011302323501,-24.704486803696945,0.24900956549309644,48.83786583943436,10473
"Total","Rocky Gale","2 Tms",21,0,0.333333333,0,0.047619047,0.047619047,0.047619047,0.095238094,0,0.071428571,-2.3868575100886718,-4.989757508515109,0.041410003389631,-78.47981329779533,10533
"Total","Jake Petricka","TOR",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,10534
"Total","Jimmy Nelson","MIL",39,0.025641025,0.692307692,0.037037037,0.081081081,0.105263157,0.081081081,0.186344238,0,0.3,-2.928890212340247,-7.6869902004431605,0.08744738133330095,-58.87607590123929,10547
"Total","Cesar Hernandez","PHI",8,0.125,0.125,1,0.285714285,0.375,0.285714285,0.660714285,0,0.333333333,0.8732013329731932,-0.10199866445188606,0.3057914599776268,84.66965834050889,10556
"Total","Chad Bettis","COL",38,0.078947368,0.368421052,0.214285714,0.129032258,0.205882352,0.129032258,0.33491461,0,0.235294117,0.04794536401738081,-4.498254568677055,0.16437798387864055,-14.503933477786461,10587
"Total","David Freitas","3 Tms",94,0.085106382,0.255319148,0.333333333,0.219512195,0.288888888,0.304878048,0.593766936,0.085365853,0.298245614,7.239226762566197,-3.9363730359939453,0.2658415979809231,66.24246046006397,10619
"Total","Carlos Perez","3 Tms",72,0.027777777,0.277777777,0.1,0.161764705,0.197183098,0.279411764,0.476594862,0.117647059,0.195652173,2.1141538361178513,-6.397645998550784,0.20791289504145233,20.748596162936494,10642
"Total","Gio Urshela","3 Tms",468,0.055555555,0.168803418,0.329113924,0.29032258,0.334047109,0.45391705,0.787964159,0.16359447,0.325581395,64.01617919491308,5.842979228363204,0.33356929208277636,106.77923896140419,10681
"Total","Ryan LaMarre","3 Tms",123,0.089430894,0.300813008,0.297297297,0.220183486,0.300813008,0.293577981,0.594390989,0.073394495,0.319444444,9.805618824476456,-4.710080860143448,0.2692665118512099,66.4277762185516,10700
"Total","Lane Adams","ATL",107,0.074766355,0.261682242,0.285714285,0.31632653,0.364485981,0.602040816,0.966526797,0.285714286,0.375,20.28636822605016,7.343068314133904,0.4019483405852986,148.2769634055479,10767
"Total","Tyler Saladino","2 Tms",327,0.067278287,0.284403669,0.236559139,0.187290969,0.25,0.284280936,0.534280936,0.096989967,0.25,17.162639924648285,-22.45665976279688,0.23824216977313714,43.59975368543269,10807
"Total","Mike Foltynewicz","ATL",120,0,0.575,0,0.063636363,0.063636363,0.072727272,0.136363635,0.009090909,0.170731707,-11.556522533234634,-26.050522379514256,0.0590808554129167,-76.8995082885206,10811
"Total","Jedd Gyorko","2 Tms",718,0.101671309,0.229805013,0.442424242,0.246056782,0.323119777,0.399053627,0.722173404,0.152996845,0.296052631,83.34631103446415,-2.9678879959351763,0.31347989579429203,95.44020048635748,10816
"Total","R.J. Alaniz","CIN",1,0,0,0,1,1,1,2,0,1,0.6010779098735088,0.47517790953972283,0.869610071182251,452.96078605989265,10819
"Total","Asher Wojciechowski","2 Tms",5,0,1,0,0,0,0,0,0,0,-0.7462346176968485,-1.3597346167431743,0,-100,10836
"Total","Rangel Ravelo","STL",36,0.055555555,0.305555555,0.181818181,0.212121212,0.25,0.454545454,0.704545454,0.242424242,0.238095238,3.4825023885744857,-1.049897623441811,0.28616180684831405,76.63273435531197,10839
"Total","Andrelton Simmons","LAA",1219,0.050861361,0.091878589,0.553571428,0.282952548,0.32183908,0.404217926,0.726057006,0.121265378,0.297935103,140.16807316819964,-7.598025524813534,0.31158139592826123,96.0480321712361,10847
"Total","Christian Bergman","SEA",3,0,0,0,0.333333333,0.333333333,0.333333333,0.666666666,0,0.333333333,0.2889507600467965,-0.06674923362319021,0.29317690928777057,91.22891039675515,10925
"Total","Adam Duvall","2 Tms",875,0.058285714,0.288,0.202380952,0.224719101,0.278857142,0.426966292,0.705823434,0.202247191,0.27394636,91.39287483465537,-14.108624132753768,0.29916583272389,80.21071898008503,10950
"Total","Phil Gosselin","4 Tms",89,0.02247191,0.269662921,0.083333333,0.16091954,0.17977528,0.206896551,0.386671831,0.045977011,0.222222222,-0.8722426624814075,-11.768342602423768,0.16245488348332318,-9.85975076293336,10953
"Total","Jake Buchanan","CIN",2,0,0.5,0,0.5,0.5,0.5,1,0,1,0.4420017878398936,0.19820178848362374,0.4383344054222107,169.740765997025,10962
"Total","Tim Adleman","CIN",22,0,0.272727272,0,0.1,0.1,0.1,0.2,0,0.142857142,-1.648271659498901,-4.330071652417869,0.08766688108444214,-60.465058211095204,10968
"Total","Evan Gattis","HOU",529,0.06616257,0.213610586,0.309734513,0.242171189,0.296786389,0.436325678,0.733112067,0.194154489,0.266288951,60.738888275779416,-2.261210757337874,0.3119963200195976,97.80975849291934,11003
"Total","Kevin Shackelford","CIN",2,0,0.5,0,0.5,0.5,0.5,1,0,1,0.4420017878398936,0.19820178848362374,0.4383344054222107,169.740765997025,11012
"Total","Casey Lawrence","2 Tms",3,0,0.333333333,0,0,0,0,0,0,0,-0.4467060669454546,-0.8124060659798593,0,-100,11121
"Total","A.J. Griffin","TEX",6,0.166666666,0.833333333,0.2,0,0.166666666,0,0.166666666,0,0,-0.3086062873368971,-1.0400062854057066,0.11549900968869527,-50.72383933010133,11132
"Total","Christian Colon","3 Tms",35,0.057142857,0.171428571,0.333333333,0.193548387,0.242424242,0.225806451,0.468230693,0.032258064,0.24,1.016958500232894,-3.2655414911244325,0.21173887903040106,23.760579858291987,11145
"Total","Cameron Rupp","PHI",222,0.067567567,0.369369369,0.182926829,0.195121951,0.252252252,0.404878048,0.6571303,0.209756097,0.256637168,18.807535881534896,-8.254264047011056,0.2768401255434994,65.66371868892708,11146
"Total","Merrill Kelly","ARI",45,0.022222222,0.355555555,0.0625,0.025641025,0.05,0.025641025,0.075641025,0,0.04347826,-5.261233752859461,-10.926733767879831,0.03899770677089691,-88.9439241368868,11156
"Total","Josh Rutledge","BOS",90,0.088888888,0.255555555,0.347826086,0.225,0.311111111,0.225,0.536111111,0,0.315789473,5.8133814014005525,-5.15761856963159,0.25299143393834433,47.85503666330927,11167
"Total","Vince Velasquez","PHI",82,0.024390243,0.243902439,0.1,0.208333333,0.229729729,0.263888888,0.493618617,0.055555555,0.274509803,2.8613459174099267,-7.087453983300656,0.21540883264026126,26.09454557466169,11189
"Total","Stephen Cardullo","COL",9,0.111111111,0.222222222,0.5,0,0.222222222,0,0.222222222,0,0,-0.1455065278480758,-1.24260652495129,0.15729033946990967,-26.608896076022464,11204
"Total","Casey Sadler","LAD",1,0,1,0,0,0,0,0,0,0,-0.15062652843624236,-0.27652652877002837,0,-100,11209
"Total","Jabari Blash","2 Tms",140,0.15,0.392857142,0.381818181,0.153846153,0.285714285,0.23076923,0.516483515,0.076923077,0.262295081,8.229221225395435,-8.716778665170438,0.2453026166984013,48.57657730827688,11247
"Total","Matt Szczur","2 Tms",213,0.117370892,0.192488262,0.609756097,0.226519337,0.325358851,0.32596685,0.651325701,0.099447513,0.285714285,20.878384825696084,-4.826314966271784,0.2923387554273651,79.44105861375762,11255
"Total","Jonathan Schoop","3 Tms",1186,0.033726812,0.222596964,0.151515151,0.260947274,0.296202531,0.455764075,0.751966606,0.194816801,0.296296296,143.0040951456325,-1.217303781638856,0.317600989261189,96.00310028985542,11265
"Total","Lisalverto Bonilla","CIN",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,11266
"Total","Aaron Altherr","3 Tms",524,0.080152671,0.31870229,0.251497005,0.226495726,0.303435114,0.412393162,0.715828276,0.185897436,0.310104529,58.091129574715666,-5.0144697765116195,0.3069022404051375,88.08664653164233,11270
"Total","Whit Merrifield","KCR",1536,0.063802083,0.16015625,0.398373983,0.295584045,0.345075016,0.435897435,0.780972451,0.14031339,0.337412587,206.8073111962837,20.010912713066947,0.3339071055253347,106.88571900373712,11281
"Total","Bryan Holaday","2 Tms",237,0.071729957,0.156118143,0.459459459,0.252336448,0.313559322,0.355140186,0.668699508,0.102803738,0.285714285,23.003358392043143,-5.6679412741231605,0.2871539879254517,79.74315764887415,11287
"Total","Adrian Sanchez","WSN",103,0.019417475,0.320388349,0.06060606,0.23,0.245098039,0.29,0.535098039,0.06,0.343283582,5.006040272683093,-7.521659644871763,0.23191232657900043,35.776530593161965,11338
"Total","Jake Marisnick","HOU",479,0.058455114,0.334029227,0.175,0.222988505,0.284810126,0.436781609,0.721591735,0.213793104,0.292490118,53.41848227723958,-5.190617379103877,0.3061394973143244,92.99385993748385,11339
"Total","Jesus Aguilar","2 Tms",833,0.092436974,0.262905162,0.351598173,0.255494505,0.329326923,0.490384615,0.819711538,0.23489011,0.29375,119.48451310901282,19.1108143380129,0.3457284411415458,113.73060468505618,11342
"Total","Brett Eibner","LAD",19,0.052631578,0.421052631,0.125,0.176470588,0.263157894,0.176470588,0.439628482,0,0.333333333,0.5848907464109987,-1.7312092474735647,0.21292734146118164,28.20954262759001,11369
"Total","Delino DeShields","TEX",835,0.104191616,0.231137724,0.450777202,0.239436619,0.324691358,0.298591549,0.623282907,0.05915493,0.320537428,75.75055860201871,-25.821940606133584,0.28175107476152017,64.24883366857779,11379
"Total","Ronald Torreyes","2 Tms",342,0.023391812,0.131578947,0.177777777,0.28,0.299703264,0.366153846,0.66585711,0.086153846,0.315412186,32.18650326927504,-9.181296430031441,0.2875012656347688,76.92847425407018,11400
"Total","Jose Quintana","2 Tms",125,0.008,0.432,0.018518518,0.093457943,0.100917431,0.102803738,0.203721169,0.009345795,0.185185185,-8.803873162360519,-24.019373032839628,0.08975129772763733,-54.55321147487451,11423
"Total","Drew Pomeranz","3 Tms",14,0,0.642857142,0,0,0,0,0,0,0,-2.107046891986302,-3.865646896003655,0,-100,11426
"Total","A.J. Schugel","PIT",2,0.5,0,1,0,0.5,0,0.5,0,0,0.28700180192370917,0.04320180256743934,0.3464970290660858,113.3839581042403,11432
"Total","Johnny Barbato","PIT",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,11440
"Total","Gary Sanchez","NYY",1015,0.084729064,0.245320197,0.345381526,0.239202657,0.316256157,0.491694352,0.807950509,0.252491695,0.254606365,142.09952461109648,18.39402545378698,0.33972649091094204,112.8426617055838,11442
"Total","Mark Canha","OAK",697,0.101865136,0.241032998,0.422619047,0.257575757,0.361549497,0.451178451,0.812727948,0.193602694,0.314356435,104.1732103825243,19.088911049130722,0.34943564401256094,122.65714976828905,11445
"Total","Rob Segedin","LAD",5,0,0.4,0,0.2,0.2,0.2,0.4,0,0.333333333,-0.004704279105561052,-0.6142042774962356,0.17533376216888427,3.5301517365740755,11446
"Total","A.J. Cole","WSN",16,0.0625,0.3125,0.2,0.214285714,0.266666666,0.428571428,0.695238094,0.214285714,0.25,1.9272417082355764,-0.0031582758857462423,0.29847734371821083,95.91452085238575,11467
"Total","Zach Lee","SDP",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,11468
"Total","Dixon Machado","DET",314,0.060509554,0.187898089,0.322033898,0.227586206,0.281150159,0.306896551,0.58804671,0.079310345,0.278260869,22.392510989800172,-14.9440884048789,0.2592792929365085,57.41159431272179,11472
"Total","Michael A. Taylor","WSN",649,0.077041602,0.302003081,0.25510204,0.246205733,0.30495356,0.418212478,0.723166038,0.172006745,0.335958005,72.78148480421959,-5.279614337616573,0.3085246443006892,86.62638432441912,11489
"Total","Aaron Sanchez","TOR",3,0,0,0,0,0,0,0,0,0,-0.4410804855147877,-0.8097804831782855,0,-100,11490
"Total","Manny Machado","3 Tms",1530,0.084313725,0.180392156,0.467391304,0.263577118,0.326797385,0.464880521,0.791677906,0.201303403,0.280534351,204.19024792624148,18.093249406045977,0.3328180659163738,107.81927260407134,11493
"Total","Jose Urena","MIA",93,0.021505376,0.548387096,0.039215686,0.086419753,0.108433734,0.111111111,0.219544845,0.024691358,0.233333333,-5.770228593307786,-17.01992849137192,0.09934309591729958,-44.183233633518675,11589
"Total","Deck McGuire","2 Tms",2,0,0,0,0.5,0.5,0.5,1,0,0.5,0.4287781886890994,0.18997819201503863,0.4397653639316559,191.62374353376745,11596
"Total","Willson Contreras","CHC",1029,0.083576287,0.234207968,0.356846473,0.259583789,0.335929892,0.449069003,0.784998895,0.189485214,0.309859154,140.15792036373526,15.476821582209153,0.3356599563505591,107.15570368797293,11609
"Total","Brandon Drury","3 Tms",693,0.069264069,0.222222222,0.311688311,0.235015772,0.292929292,0.411671924,0.704601216,0.176656152,0.272727272,73.24471678522691,-12.162983045603186,0.29944962021932436,80.37444526577794,11615
"Total","Heath Hembree","BOS",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,11632
"Total","Jameson Taillon","PIT",86,0,0.372093023,0,0.115384615,0.115384615,0.128205128,0.243589743,0.012820513,0.195652173,-4.772912587340245,-15.062312442179094,0.1058345337708791,-42.93921764018604,11674
"Total","Elias Diaz","PIT",590,0.077966101,0.179661016,0.433962264,0.234082397,0.295415959,0.329588014,0.625003973,0.095505617,0.272941176,49.660268605178786,-22.271730847233343,0.27429668879022406,68.17914591815529,11680
"Total","Carlos Martinez","STL",85,0.011764705,0.305882352,0.038461538,0.142857142,0.1625,0.194805194,0.357305194,0.051948052,0.196078431,-1.3423765068524327,-11.572876407729908,0.15740401819348335,-8.155069136244377,11682
"Total","Nick Kingham","PIT",22,0.09090909,0.454545454,0.2,0.1,0.181818181,0.15,0.331818181,0.05,0.2,-0.2359715158486563,-2.852771466448327,0.1593924273144115,-6.579017943162603,11694
"Total","Matt Harvey","2 Tms",67,0.044776119,0.313432835,0.142857142,0.064516129,0.107692307,0.064516129,0.172208436,0,0.097560975,-4.909615628458647,-12.871915496923119,0.08591465124717125,-57.28994336449238,11713
"Total","Justin Grimm","CHC",2,0,0.5,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,11720
"Total","Nicholas Castellanos","2 Tms",1579,0.06269791,0.231792273,0.270491803,0.270418668,0.321089297,0.474262182,0.795351479,0.203843514,0.326978074,214.44230023812906,22.366201773699665,0.3354964844395862,108.4191322752873,11737
"Total","Christian Villanueva","SDP",278,0.046762589,0.258992805,0.180555555,0.198443579,0.258992805,0.346303501,0.605296306,0.147859922,0.242937853,21.39213431123499,-11.20106490459438,0.2655200471552156,65.31998273795436,11738
"Total","J.T. Realmuto","2 Tms",1299,0.066974595,0.194765204,0.343873517,0.282811176,0.337191358,0.478408128,0.815599486,0.195596952,0.320627802,186.57881523160208,28.555716472248925,0.34510690411423234,115.79341857614378,11739
"Total","Luke Jackson","ATL",6,0.166666666,0,1,0,0.25,0,0.25,0,0,-0.022426892673164223,-0.7388268826953467,0.1723823994398117,7.400262002732262,11752
"Total","Hansel Robles","NYM",2,0,0.5,0,0,0,0,0,0,0,-0.2887294509574545,-0.5275294476315153,0,-100,11801
"Total","Hector Neris","PHI",2,0,1,0,0,0,0,0,0,0,-0.2904539570785453,-0.5332539544082573,0,-100,11804
"Total","Taijuan Walker","ARI",44,0.022727272,0.34090909,0.066666666,0.238095238,0.255813953,0.333333333,0.589147286,0.095238095,0.346153846,2.9050381657581945,-2.4485618147153243,0.25391624278800434,47.11010919880544,11836
"Total","Tyler Austin","4 Tms",265,0.071698113,0.4,0.179245283,0.19262295,0.252830188,0.389344262,0.64217445,0.196721312,0.275590551,22.379658671006936,-9.364840841009837,0.275259611966475,70.08389037739137,11850
"Total","Yadiel Rivera","MIA",135,0.081481481,0.296296296,0.275,0.153225806,0.222222222,0.193548387,0.415770609,0.040322581,0.216867469,1.9695919825554555,-14.126907728719646,0.18974014582918652,16.181895198259284,11863
"Total","Ronny Rodriguez","DET",372,0.051075268,0.247311827,0.206521739,0.208092485,0.245945945,0.375722543,0.621668488,0.167630058,0.236734693,27.923209943095888,-17.57058968373135,0.261561662603069,58.74075934960215,11875
"Total","Noel Cuevas","COL",57,0.035087719,0.210526315,0.166666666,0.236363636,0.263157894,0.327272727,0.590430621,0.090909091,0.302325581,3.9524512243264676,-2.7108486044413094,0.2564018410548829,42.61270718643291,11894
"Total","Hanser Alberto","2 Tms",342,0.032163742,0.081871345,0.392857142,0.23125,0.263313609,0.33125,0.594563609,0.1,0.232638888,23.84214056250255,-19.044659488232924,0.2549353241920471,52.31462600916876,11902
"Total","Michael Feliz","PIT",2,0,0.5,0,0,0,0,0,0,0,-0.27965485728460593,-0.5134548512764577,0,-100,11903
"Total","Orlando Calixte","SFG",41,0.073170731,0.292682926,0.25,0.138888888,0.2,0.138888888,0.338888888,0,0.2,-0.5152000453578669,-5.5131000321613985,0.16155815571546556,-5.625760809071876,11905
"Total","Travis Taijeron","NYM",33,0.06060606,0.515151515,0.117647058,0.166666666,0.242424242,0.2,0.442424242,0.033333334,0.384615384,0.8646799052538093,-3.158020084124643,0.20749850526000513,25.90421700191853,11935
"Total","Matt Andriese","ARI",5,0,0.4,0,0,0,0,0,0,0,-0.7423335423872723,-1.3628335407183423,0,-100,12022
