Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
"Total","A.J. Pollock","2 Tms",415,0.060240963,0.16626506,0.36231884,0.268421052,0.320481927,0.505263157,0.825745084,0.236842105,0.273037542,59.44577149443011,9.200271972936202,0.3441663313548542,111.40319469685551,9256
"Total","Josh Phegley","OAK",205,0.034146341,0.165853658,0.205882352,0.240837696,0.273170731,0.434554973,0.707725704,0.193717277,0.248366013,21.13539048850033,-4.101109424536494,0.29479674653309146,84.92073197045121,9308
"Total","Drew Stubbs","SFG",12,0.083333333,0.333333333,0.25,0.09090909,0.166666666,0.09090909,0.257575756,0,0.142857142,-0.4622125887576094,-1.9250125848952284,0.13080523908138275,-25.814401128480384,9328
"Total","Adam Moore","TBR",4,0.25,0,1,0.333333333,0.5,1.333333333,1.833333333,1,0,1.6599165598827383,1.1923165718990347,0.6800895184278488,350.4174174316033,9362
"Total","Evan Longoria","2 Tms",529,0.092627599,0.172022684,0.538461538,0.248927038,0.319470699,0.433476394,0.752947093,0.184549356,0.26098901,63.21495450947793,-1.0441449591108931,0.3159726641187266,98.49042731931821,9368
"Total","Josh Tomlin","2 Tms",4,0,0.25,0,0,0,0,0,0,0,-0.597332595381697,-1.0889325947498878,0,-100,9388
"Total","Dustin Garneau","4 Tms",105,0.095238095,0.228571428,0.416666666,0.25,0.336538461,0.423913043,0.760451504,0.173913043,0.307692307,13.642528034183432,0.7130280503958948,0.3289584322617604,100.30086920650358,9433
"Total","Dan Straily","MIA",29,0.068965517,0.448275862,0.153846153,0.173913043,0.24,0.217391304,0.457391304,0.043478261,0.4,0.8616147828671488,-2.6084851729300462,0.20999278783798217,30.490135025141424,9460
"Total","George Kontos","SFG",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,9486
"Total","David Freese","2 Tms",401,0.127182044,0.226932668,0.56043956,0.307246376,0.396508728,0.475362318,0.871871046,0.168115942,0.38114754,67.10607589233402,18.531176360433147,0.3734256294204961,134.46598737638953,9549
"Total","Craig Gentry","BAL",149,0.067114093,0.2147651,0.3125,0.268115942,0.317567567,0.405797101,0.723364668,0.137681159,0.330097087,17.210869645866165,-0.5322300808703804,0.31266429255137573,93.33435117381639,9571
"Total","Yan Gomes","2 Tms",331,0.111782477,0.238670694,0.46835443,0.265734265,0.363636363,0.489510489,0.853146852,0.223776224,0.314136125,52.69077624652978,12.621876629930698,0.3637448358463078,124.5724861300163,9627
"Total","Michael Blazek","MIL",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,9654
"Total","Adam Rosales","3 Tms",129,0.062015503,0.302325581,0.205128205,0.234782608,0.291338582,0.391304347,0.682642929,0.156521739,0.32,12.261725185015473,-3.4433747627350946,0.2894598070591215,75.48816724351767,9682
"Total","Christian Vazquez","BOS",300,0.07,0.15,0.466666666,0.270758122,0.321070234,0.476534296,0.79760453,0.205776174,0.281818181,40.85082087030815,3.9438210438768744,0.3331422878034187,103.65016768552113,9774
"Total","Nolan Arenado","COL",561,0.126559714,0.139037433,0.91025641,0.366255144,0.445632798,0.730452674,1.176085472,0.36419753,0.365122615,142.76032290524154,74.64442351376918,0.4775849758818718,186.27148299078647,9777
"Total","Garrett Richards","SDP",2,0,0,0,0,0,0,0,0,0,-0.3012530568724847,-0.5530530575400567,0,-100,9784
"Total","Steven Baron","PIT",4,0,0.5,0,0.25,0.25,0.25,0.5,0,0.5,0.14919832456478183,-0.3544016767703622,0.21740251779556274,30.00450123325782,9787
"Total","Miles Mikolas","STL",37,0,0.432432432,0,0.181818181,0.176470588,0.212121212,0.3885918,0.030303031,0.333333333,-0.19548416342756664,-4.637784095669007,0.16515195720336018,-1.742711038648112,9803
"Total","Brian Dozier","3 Tms",498,0.136546184,0.200803212,0.68,0.269953051,0.373493975,0.481220657,0.854714632,0.211267606,0.309446254,79.31973611007096,19.03953670153977,0.3624629163887443,126.99799437412904,9810
"Total","Sergio Romo","TBR",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,9817
"Total","Andrew McCutchen","4 Tms",433,0.143187066,0.191685912,0.746987951,0.292682926,0.397228637,0.531165311,0.928393948,0.238482385,0.335820895,79.5624688360854,27.64276953227956,0.3935012512428816,148.22596550034476,9847
"Total","Austin Jackson","3 Tms",288,0.104166666,0.239583333,0.434782608,0.299610894,0.375,0.412451361,0.787451361,0.112840467,0.39673913,40.66668168353103,6.294482170512903,0.34301881189946526,115.13003752722918,9848
"Total","Brandon Snyder","TBR",5,0,0.2,0,0.2,0.2,0.4,0.6,0.2,0.25,0.31837051588486015,-0.26612946909476937,0.24945497512817383,56.69791876851161,9856
"Total","DJ LeMahieu","2 Tms",539,0.079777365,0.109461966,0.728813559,0.354508196,0.404096834,0.569672131,0.973768965,0.215163935,0.36803874,106.75621343642885,41.289114000801405,0.40896322255703943,147.4251014936715,9874
"Total","Travis Wood","2 Tms",4,0,0,0,0.25,0.25,1,1.25,0.75,0,1.075183525798936,0.5875835270863963,0.4949713945388794,215.19491171339317,9884
"Total","Chris Carter","NYY",58,0.034482758,0.327586206,0.105263157,0.178571428,0.206896551,0.428571428,0.635467979,0.25,0.181818181,4.25529577340964,-2.814904207922186,0.2633886604473509,59.739565107623115,9911
"Total","Trayce Thompson","3 Tms",79,0.075949367,0.405063291,0.1875,0.109589041,0.177215189,0.219178082,0.396393271,0.109589041,0.175,-0.5347018224207544,-9.909801660200753,0.16526686525964118,-1.4428915561749396,9952
"Total","Steve Pearce","2 Tms",262,0.087786259,0.217557251,0.403508771,0.248908296,0.333333333,0.467248908,0.800582241,0.218340612,0.282208588,36.48585009298068,4.976050470981411,0.34258161673600646,113.16126111749321,9957
"Total","Dan Butler","BOS",1,0,0,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,9968
"Total","Tom Wilhelmsen","ARI",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,9975
"Total","Christian Bethancourt","SDP",3,0,0.333333333,0,0,0,0,0,0,0,-0.4467060669454546,-0.8124060659798593,0,-100,10028
"Total","Chris Owings","3 Tms",309,0.067961165,0.281553398,0.24137931,0.239436619,0.291262135,0.359154929,0.650417064,0.11971831,0.323076923,26.942239026156635,-10.314860542687207,0.2783292584559497,67.45541467809032,10030
"Total","Wil Myers","SDP",417,0.143884892,0.29736211,0.483870967,0.238764044,0.347721822,0.469101123,0.816822945,0.230337079,0.305164319,60.69836623845113,10.15506668267263,0.34750659454271987,117.17303299805593,10047
"Total","Max Stassi","2 Tms",155,0.083870967,0.296774193,0.282608695,0.171428571,0.251612903,0.307142857,0.55875576,0.135714286,0.222222222,9.617905790630186,-8.944593918797171,0.24919018091694,55.52049946146806,10059
"Total","Tomas Telis","MIA",32,0.03125,0.09375,0.333333333,0.103448275,0.15625,0.172413793,0.328663793,0.068965518,0.111111111,-0.7263879977446688,-4.597187971351732,0.14753339439630508,-12.387869055677342,10067
"Total","Jonathan Villar","2 Tms",499,0.064128256,0.286573146,0.223776223,0.252173913,0.301810865,0.402173913,0.703984778,0.15,0.33114754,53.80603256033844,-7.390067108402793,0.30137228270171873,84.06041113281742,10071
"Total","Kyle Gibson","MIN",4,0.25,0,1,1,1,1,2,0,1,2.047516313887971,1.5619163192285475,0.816453218460083,414.9302198860702,10123
"Total","Mike Leake","3 Tms",19,0.105263157,0.421052631,0.25,0.071428571,0.1875,0.071428571,0.258928571,0,0.166666666,-0.5613029127159204,-2.88340290385867,0.1414160579442978,-16.140710433622342,10130
"Total","Stephen Strasburg","WSN",55,0.054545454,0.4,0.136363636,0.085106382,0.14,0.14893617,0.28893617,0.063829788,0.125,-1.9190185257692687,-8.691518504311597,0.13342584490776063,-28.581938737494205,10131
"Total","Mike Trout","LAA",436,0.211009174,0.20412844,1.033707865,0.278106508,0.440366972,0.529585798,0.96995277,0.25147929,0.326086956,84.9004485033213,31.74604891461719,0.4048737892062534,159.41165416145824,10155
"Total","Nick Franklin","2 Tms",16,0,0.4375,0,0,0,0,0,0,0,-2.3824323570424246,-4.332832351892583,0,-100,10166
"Total","Jacob Turner","WSN",2,0,0,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,10185
"Total","Shelby Miller","ARI",2,0.5,0,1,0,0.5,0,0.5,0,0,0.2828527828481936,0.049052788856341775,0.3447647988796234,115.3852827600696,10197
"Total","Billy Hamilton","3 Tms",452,0.07079646,0.252212389,0.280701754,0.207729468,0.262806236,0.299516908,0.562323144,0.09178744,0.276666666,27.167370328903107,-27.630429183840846,0.24615791918975966,45.81580828316044,10199
"Total","Tucker Barnhart","CIN",249,0.116465863,0.240963855,0.483333333,0.24074074,0.336032388,0.328703703,0.664736091,0.087962963,0.320261437,24.18050937793428,-5.751590247533976,0.29169358103728493,75.92272460905467,10200
"Total","Jose Iglesias","2 Tms",326,0.042944785,0.088957055,0.48275862,0.281967213,0.320987654,0.406557377,0.727545031,0.124590164,0.292592592,38.19455377851034,-1.57584594096636,0.31364180276423326,92.44560058868106,10231
"Total","Randal Grichuk","2 Tms",462,0.073593073,0.251082251,0.293103448,0.243498817,0.3008658,0.463356973,0.764222773,0.219858156,0.283737024,57.283419969556384,0.8916203855252736,0.321040412350487,100.28319819792506,10243
"Total","Hector Sanchez","SDP",34,0.029411764,0.323529411,0.09090909,0.212121212,0.235294117,0.424242424,0.659536541,0.212121212,0.25,2.862749440069454,-1.281850548987133,0.2762237874900593,68.34394200041592,10289
"Total","Erasmo Ramirez","SEA",1,0,0,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,10314
"Total","Danny Santana","3 Tms",208,0.0625,0.326923076,0.19117647,0.239583333,0.29326923,0.46875,0.76201923,0.229166667,0.313043478,25.670331377284594,-0.2728686372470177,0.3177346524137717,89.44931586266986,10322
"Total","Marcell Ozuna","2 Tms",382,0.083769633,0.196335078,0.426666666,0.287356321,0.348167539,0.479885057,0.828052596,0.192528736,0.3203125,56.154716236657805,9.977916700906455,0.3502091904165884,120.31763806744046,10324
"Total","Gift Ngoepe","2 Tms",19,0.210526315,0.578947368,0.363636363,0.066666666,0.263157894,0.066666666,0.32982456,0,0.25,0.27296555664139666,-2.0181344238321217,0.1918516096315886,12.116457944728106,10340
"Total","John Ryan Murphy","ARI",128,0.0703125,0.2890625,0.243243243,0.201680672,0.2578125,0.420168067,0.677980567,0.218487395,0.226666666,12.34421889730174,-2.8619808082989975,0.2890735613182187,77.5272023232466,10346
"Total","Mike Ohlman","TOR",4,0,0,0,0,0,0,0,0,0,-0.5956080892606062,-1.0832080879731458,0,-100,10347
"Total","Domingo Santana","2 Tms",365,0.134246575,0.29589041,0.453703703,0.246006389,0.346153846,0.453674121,0.799827967,0.207667732,0.322916666,50.857570168839494,6.117070366905726,0.33858427587482665,109.913466755639,10348
"Total","Tommy Joseph","PHI",147,0.088435374,0.25170068,0.351351351,0.210526315,0.278911564,0.413533834,0.692445398,0.203007519,0.233333333,14.407448298863326,-3.5118516538225055,0.2925902041670394,76.00331268960315,10349
"Total","Robbie Erlin","SDP",14,0.071428571,0.285714285,0.25,0.25,0.307692307,0.25,0.557692307,0,0.375,0.9826693184080195,-0.6719306462106635,0.25600936779609096,63.26461820130315,10354
"Total","Wilfredo Tovar","LAA",47,0.085106382,0.127659574,0.666666666,0.232558139,0.29787234,0.302325581,0.600197921,0.069767442,0.27027027,3.7244154440980304,-2.1928845715899126,0.2659246693266199,64.30420765062709,10416
"Total","Adeiny Hechavarria","6 Tms",227,0.061674008,0.149779735,0.411764705,0.28229665,0.323008849,0.454545454,0.777554303,0.172248804,0.3,29.370081515907195,1.9477817955602645,0.3273424916797214,106.80469306969647,10459
"Total","Enrique Hernandez","LAD",578,0.108996539,0.166089965,0.65625,0.263779527,0.344887348,0.478346456,0.823233804,0.214566929,0.276923076,83.56042246048005,13.523223134620503,0.34623847750195286,118.08108695678492,10472
"Total","Cheslor Cuthbert","KCR",186,0.064516129,0.236559139,0.272727272,0.273255813,0.327956989,0.459302325,0.787259314,0.186046512,0.330578512,25.413901712688222,2.6035018301928186,0.3347764970153891,106.9980337287128,10473
"Total","Rocky Gale","2 Tms",6,0,0.5,0,0.333333333,0.333333333,0.833333333,1.166666666,0.5,0.5,1.5329849947879606,0.7945849974344068,0.47491594155629474,202.27692143905963,10533
"Total","Jimmy Nelson","MIL",24,0,0.458333333,0,0.130434782,0.130434782,0.130434782,0.260869564,0,0.25,-1.2519935028994862,-4.185593496486026,0.11434810576231583,-39.991710019678486,10547
"Total","Cesar Hernandez","PHI",531,0.099811676,0.139359698,0.716216216,0.271578947,0.344632768,0.370526315,0.715159083,0.098947368,0.313283208,62.17567870287261,-2.413220775443695,0.3136007646344743,91.84516794121659,10556
"Total","Chad Bettis","COL",26,0.076923076,0.461538461,0.166666666,0,0.095238095,0,0.095238095,0,0,-2.4490651946055317,-5.549465143262091,0.06566948550088066,-78.58147586765855,10587
"Total","David Freitas","3 Tms",49,0.081632653,0.204081632,0.4,0.162790697,0.229166666,0.255813953,0.484980619,0.093023256,0.205882352,1.779973375914558,-4.02612650829746,0.21640306835373244,34.884136981160346,10619
"Total","Carlos Perez","3 Tms",24,0.041666666,0.291666666,0.142857142,0.045454545,0.086956521,0.045454545,0.132411066,0,0.066666666,-2.0541306594456947,-4.869730592712334,0.06822001415750255,-76.82852480839144,10642
"Total","Gio Urshela","3 Tms",219,0.04109589,0.182648401,0.225,0.280193236,0.315068493,0.473429951,0.788498444,0.193236715,0.3081761,29.07216536486171,1.826065363824588,0.32918867714908145,103.7716150788307,10681
"Total","Ryan LaMarre","3 Tms",91,0.032967032,0.263736263,0.125,0.313953488,0.329670329,0.488372093,0.818042422,0.174418605,0.393442622,12.88496221377649,2.110062433026215,0.3436686370398972,118.10491015799448,10700
"Total","Arismendy Alcantara","CIN",38,0,0.315789473,0,0.078947368,0.078947368,0.105263157,0.184210525,0.026315789,0.115384615,-3.138859390804641,-7.771059378573768,0.07856594575078864,-66.4396300608981,10711
"Total","Corey Dickerson","PHI",1,0,1,0,0,0,0,0,0,0,-0.15062652843624236,-0.27652652877002837,0,-100,10762
"Total","Lane Adams","ATL",44,0.136363636,0.386363636,0.352941176,0.138888888,0.279069767,0.138888888,0.417958655,0,0.263157894,1.4940283356147734,-3.8245716260832814,0.21542615945949112,25.444219738807245,10767
"Total","Tyler Saladino","2 Tms",164,0.091463414,0.25,0.365853658,0.193103448,0.276073619,0.255172413,0.531246032,0.062068965,0.259615384,9.38994430523284,-10.432655523010416,0.2429634683702621,47.43281926602371,10807
"Total","Mike Foltynewicz","ATL",33,0,0.545454545,0,0,0,0,0,0,0,-4.78409379272424,-8.762793745088208,0,-100,10811
"Total","Jurickson Profar","2 Tms",313,0.105431309,0.143769968,0.733333333,0.281588447,0.357827476,0.451263537,0.809091013,0.16967509,0.31277533,45.26026975389763,7.569570280874215,0.3456600457909023,113.37481195674586,10815
"Total","Jedd Gyorko","2 Tms",266,0.101503759,0.154135338,0.658536585,0.289361702,0.360902255,0.49787234,0.858774595,0.208510638,0.302702702,42.00715051219,9.977750871331832,0.36406119027227724,129.40364064988236,10816
"Total","Asher Wojciechowski","CIN",10,0,0.7,0,0.1,0.1,0.1,0.2,0,0.333333333,-0.7492143906813187,-1.9682143874626679,0.08766688108444214,-60.46505821109521,10836
"Total","Rangel Ravelo","STL",7,0.142857142,0.142857142,1,0.166666666,0.285714285,0.166666666,0.452380951,0,0.2,0.2940232136320318,-0.5872767887044703,0.2228440386908395,35.18737988338036,10839
"Total","Andrelton Simmons","LAA",452,0.097345132,0.079646017,1.222222222,0.270471464,0.342920353,0.40694789,0.749868243,0.136476426,0.268907563,57.763207896720054,3.1384084588991383,0.3263543685980603,106.1548320131331,10847
"Total","Adam Duvall","2 Tms",329,0.097264437,0.224924012,0.432432432,0.251724137,0.33130699,0.510344827,0.841651817,0.25862069,0.27,48.55652497736765,8.905425392370951,0.3496677015377925,113.54038097347217,10950
"Total","Phil Gosselin","4 Tms",57,0.122807017,0.210526315,0.583333333,0.26,0.350877192,0.34,0.690877192,0.08,0.324324324,6.49409314140632,-0.5392068411414392,0.31037806209764984,90.46922637839845,10953
"Total","Jake Buchanan","CIN",1,1,0,1,0,1,0,1,0,0,0.4359038242388607,0.3140038245607258,0.6929940581321716,336.91945000935596,10962
"Total","Tim Adleman","CIN",10,0,0.4,0,0.111111111,0.111111111,0.222222222,0.333333333,0.111111111,0.2,-0.3336804540062671,-1.5526804507876162,0.13690759076012504,-28.139572191566323,10968
"Total","Evan Gattis","HOU",247,0.064777327,0.153846153,0.421052631,0.24122807,0.291497975,0.49122807,0.782726045,0.25,0.2259887,31.334195713540872,1.994896206101732,0.3270269615309579,108.30923855562534,11003
"Total","Kevin Shackelford","CIN",2,0,0.5,0,0,0,0,0,0,0,-0.2887294509574545,-0.5275294476315153,0,-100,11012
"Total","Christian Colon","3 Tms",30,0.1,0.133333333,0.75,0.2,0.333333333,0.2,0.533333333,0,0.238095238,1.8149439789392865,-1.8580560140273654,0.2483004249375442,48.122712000508436,11145
"Total","Cameron Rupp","PHI",109,0.174311926,0.293577981,0.59375,0.266666666,0.394495412,0.444444444,0.838939856,0.177777778,0.381818181,16.968834816345836,3.681734851429132,0.36092614291984343,120.86441333852494,11146
"Total","Merrill Kelly","ARI",15,0.066666666,0.6,0.111111111,0,0.071428571,0,0.071428571,0,0,-1.6200717039979455,-3.5085717090047357,0.049307014260973246,-82.19585142807459,11156
"Total","Josh Rutledge","BOS",28,0.035714285,0.285714285,0.125,0.222222222,0.25,0.37037037,0.62037037,0.148148148,0.315789473,2.0243841199762143,-1.3888158710115635,0.2621233952896936,54.10006246493702,11167
"Total","Vince Velasquez","PHI",24,0.041666666,0.166666666,0.25,0.318181818,0.347826086,0.318181818,0.666007904,0,0.388888888,2.4469200311741086,-0.44467993690164354,0.2971332461937614,81.23225170047691,11189
"Total","Stephen Cardullo","COL",23,0.086956521,0.217391304,0.4,0.19047619,0.260869565,0.19047619,0.451345755,0,0.25,0.704088509740326,-2.099611482856777,0.21272449389747952,9.782455627784232,11204
"Total","Casey Sadler","2 Tms",4,0,0.25,0,0,0,0,0,0,0,-0.5809079141570906,-1.0665079088165146,0,-100,11209
"Total","Jabari Blash","2 Tms",100,0.12,0.35,0.342857142,0.244186046,0.34,0.395348837,0.735348837,0.151162791,0.367346938,12.367527077294083,0.2825271658069819,0.3217270958423615,98.63981261848507,11247
"Total","Matt Szczur","2 Tms",108,0.157407407,0.25,0.629629629,0.191011235,0.333333333,0.337078651,0.670411984,0.146067416,0.237288135,11.769775718665024,-1.2354241607428593,0.30497816260214206,88.2635260383151,11255
"Total","Jonathan Schoop","3 Tms",454,0.074889867,0.240088105,0.311926605,0.271393643,0.332599118,0.501222493,0.833821611,0.22982885,0.30960854,67.15145514235252,12.105855637047226,0.3492590601729081,117.73664166066926,11265
"Total","Lisalverto Bonilla","CIN",6,0.166666666,0.333333333,0.5,0.25,0.5,0.25,0.75,0,0.5,1.0410053715675756,0.30960537349876593,0.38204697767893475,132.78925838118204,11266
"Total","Aaron Altherr","2 Tms",239,0.121338912,0.221757322,0.547169811,0.211538461,0.30962343,0.432692307,0.742315737,0.221153846,0.227586206,28.90308805252392,0.15998837049085923,0.3193250415714216,95.83362185270138,11270
"Total","Whit Merrifield","KCR",536,0.06902985,0.152985074,0.451219512,0.306451612,0.354477611,0.504032258,0.858509869,0.197580646,0.336683417,84.09064341152936,18.90524397606879,0.36088196283444424,125.45922847029242,11281
"Total","Bryan Holaday","2 Tms",87,0.045977011,0.16091954,0.285714285,0.197530864,0.232558139,0.271604938,0.504163077,0.074074074,0.223880597,3.095292144765212,-7.4150077241164905,0.21499190120136036,31.089078601162242,11287
"Total","Adrian Sanchez","WSN",63,0.015873015,0.158730158,0.1,0.316666666,0.338709677,0.4,0.738709677,0.083333334,0.38,7.666349220752686,0.1256493290066415,0.32063793174682126,95.57998404481542,11338
"Total","Jake Marisnick","HOU",333,0.072072072,0.327327327,0.220183486,0.24,0.308157099,0.43,0.738157099,0.19,0.329608938,39.322387904930096,-1.1483117555499218,0.3142043959043671,98.84722396505896,11339
"Total","Jesus Aguilar","2 Tms",413,0.118644067,0.239709443,0.494949494,0.271708683,0.357664233,0.478991596,0.836655829,0.207282913,0.323770491,62.17352819697231,12.013828645211166,0.35388606288802127,119.07708237411751,11342
"Total","Yasmani Grandal","2 Tms",423,0.167848699,0.252955082,0.663551401,0.235632183,0.362559241,0.439655172,0.802214413,0.204022989,0.286343612,61.71635130989273,10.031651670214723,0.34600021592794855,115.23088561480391,11368
"Total","Brett Eibner","LAD",17,0.058823529,0.529411764,0.111111111,0.1875,0.235294117,0.5625,0.797794117,0.375,0.2,2.134860529785718,0.06256053525742435,0.32526082501691933,101.9541022840734,11369
"Total","Delino DeShields","TEX",406,0.093596059,0.243842364,0.383838383,0.257703081,0.334170854,0.403361344,0.737532198,0.145658263,0.333333333,50.04108691988767,0.6686873140770249,0.32030435947317576,90.45578587789555,11379
"Total","Ronald Torreyes","2 Tms",113,0.044247787,0.150442477,0.294117647,0.301886792,0.327433628,0.367924528,0.695358156,0.066037736,0.351648351,11.908967807350521,-1.7457320844551283,0.30120037034549546,87.29837536758615,11400
"Total","Jose Quintana","2 Tms",29,0,0.551724137,0,0.041666666,0.041666666,0.041666666,0.083333332,0,0.125,-3.303475799809465,-6.822575765501032,0.036527867118517555,-77.85855656198692,11423
"Total","Drew Pomeranz","SFG",7,0,0.714285714,0,0,0,0,0,0,0,-1.0543856990536966,-1.9356857013901987,0,-100,11426
"Total","Gary Sanchez","NYY",330,0.121212121,0.272727272,0.444444444,0.233449477,0.333333333,0.50522648,0.838559813,0.271777003,0.261363636,49.09295330465172,8.928953605595575,0.35160674505642064,120.99038049671172,11442
"Total","Mark Canha","OAK",398,0.092964824,0.208542713,0.445783132,0.242937853,0.324120603,0.491525423,0.815646026,0.24858757,0.256,56.88470633820323,8.555506800568386,0.34401509256073926,119.44463777296544,11445
"Total","Rob Segedin","LAD",15,0,0.333333333,0,0.2,0.2,0.333333333,0.533333333,0.133333333,0.3,0.5858870822043707,-1.242612912967653,0.22273369630177817,34.64720748640473,11446
"Total","A.J. Cole","WSN",4,0.25,0.25,1,0,0.25,0,0.25,0,0,-0.010802242706593856,-0.49840224141913353,0.1732485145330429,-4.0979378533078865,11467
"Total","Zach Lee","SDP",2,0,0,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,11468
"Total","Dixon Machado","DET",100,0.05,0.14,0.357142857,0.233333333,0.275510204,0.288888888,0.564399092,0.055555555,0.269230769,6.115264780380239,-5.849735066733846,0.24964070928340054,49.7254153313222,11472
"Total","Michael A. Taylor","WSN",265,0.056603773,0.343396226,0.164835164,0.259109311,0.304182509,0.421052631,0.72523514,0.16194332,0.378378378,29.877304634626572,-1.9411949603002616,0.3082772255857329,86.80938876945855,11489
"Total","Manny Machado","3 Tms",530,0.105660377,0.133962264,0.788732394,0.292735042,0.367924528,0.568376068,0.936300596,0.275641026,0.284552845,94.76781850301386,30.65181915455224,0.38645518625376324,143.38120163306945,11493
"Total","Kaleb Cowart","LAA",51,0.058823529,0.333333333,0.176470588,0.14893617,0.215686274,0.212765957,0.428452231,0.063829787,0.233333333,0.9849602132949814,-5.098939694472792,0.19673861358679978,18.19341507017193,11494
"Total","Jose Urena","MIA",37,0,0.702702702,0,0,0,0,0,0,0,-5.327430889136242,-9.7527308241791,0,-100,11589
"Total","Deck McGuire","2 Tms",4,0,0.5,0,0,0,0,0,0,0,-0.577458901914909,-1.0550588952630306,0,-100,11596
"Total","Yolmer Sanchez","CHW",413,0.072639225,0.23244552,0.3125,0.242587601,0.298765432,0.334231805,0.632997237,0.091644204,0.318840579,35.937630749222606,-14.181068801406063,0.2767592207885083,71.96702035889557,11602
"Total","Willson Contreras","CHC",352,0.142045454,0.227272727,0.625,0.278523489,0.387464387,0.520134228,0.907598615,0.241610739,0.331683168,61.7148460778138,19.136046494795977,0.38259298399477254,138.0479397399865,11609
"Total","Rosell Herrera","3 Tms",135,0.059259259,0.207407407,0.285714285,0.170731707,0.225563909,0.25203252,0.477596429,0.081300813,0.210526315,4.437357554269489,-11.659142157005611,0.21259977360417073,27.38327870330964,11611
"Total","Brandon Drury","3 Tms",320,0.0375,0.25625,0.146341463,0.241830065,0.275,0.382352941,0.657352941,0.140522876,0.311926605,28.68979546745249,-10.745204438074147,0.2803294645622373,68.14504566162815,11615
"Total","Jameson Taillon","PIT",31,0.032258064,0.258064516,0.125,0.12,0.153846153,0.12,0.273846153,0,0.176470588,-1.4064522283083647,-5.108352174044295,0.12767446270355812,-34.83206737971618,11674
"Total","Elias Diaz","PIT",219,0.04109589,0.127853881,0.321428571,0.296650717,0.324200913,0.430622009,0.754822922,0.133971292,0.325842696,27.319042998979924,0.6909432370766375,0.32326540037921575,100.89333357991056,11680
"Total","Carlos Martinez","STL",21,0,0.238095238,0,0.421052631,0.421052631,0.631578947,1.052631578,0.210526316,0.571428571,4.730939770997511,2.216039801896559,0.44506204755682693,181.55022884550766,11682
"Total","Nick Kingham","PIT",11,0.09090909,0.363636363,0.25,0,0.181818181,0,0.181818181,0,0,-0.3862869266818779,-1.6991869036506433,0.12822482802651144,-27.798610472698382,11694
"Total","Matt Harvey","2 Tms",26,0,0.423076923,0,0.08,0.08,0.08,0.16,0,0.142857142,-2.291243802135255,-5.380643750851418,0.07036245822906494,-65.0801953869481,11713
"Total","Nick Tepesch","TOR",2,0,1,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,11716
"Total","Justin Grimm","CHC",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,11720
"Total","Nicholas Castellanos","2 Tms",428,0.074766355,0.163551401,0.457142857,0.346938775,0.397196261,0.619897959,1.01709422,0.272959184,0.371237458,89.08789426352288,37.24469475712087,0.4218039244132222,167.02434423768108,11737
"Total","Christian Villanueva","SDP",138,0.072463768,0.304347826,0.238095238,0.341269841,0.391304347,0.738095238,1.129399585,0.396825397,0.391304347,33.37367414274718,17.17647452244068,0.4672541514686916,199.80873411371905,11738
"Total","J.T. Realmuto","2 Tms",404,0.06930693,0.198019801,0.35,0.256830601,0.31930693,0.467213114,0.786520044,0.210382513,0.288321167,52.99730619975913,3.707706542700416,0.32883948519825934,104.58066691357789,11739
"Total","Angel Sanchez","PIT",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,11776
"Total","Taijuan Walker","ARI",14,0,0.357142857,0,0.142857142,0.142857142,0.142857142,0.285714284,0,0.222222222,-0.5868674601260312,-2.283467450255502,0.12523840154920304,-35.5321055347444,11836
"Total","Tyler Austin","4 Tms",228,0.122807017,0.320175438,0.383561643,0.242268041,0.333333333,0.525773195,0.859106528,0.283505154,0.281818181,35.12682261127499,7.398622883441721,0.3559463137046881,124.53765145771698,11850
"Total","Yadiel Rivera","2 Tms",93,0.150537634,0.344086021,0.4375,0.207792207,0.322580645,0.246753246,0.569333891,0.038961039,0.340425531,6.523790525425869,-4.6369093040333205,0.256837058198321,61.030796809419236,11863
"Total","Ronny Rodriguez","DET",128,0.03125,0.25,0.125,0.256198347,0.275590551,0.454545454,0.730136005,0.198347107,0.302325581,14.052706875413477,-1.5494929770531058,0.30338875468321674,87.42766599594158,11875
"Total","Noel Cuevas","COL",98,0.040816326,0.122448979,0.333333333,0.225806451,0.265306122,0.301075268,0.56638139,0.075268817,0.240506329,6.001912168365303,-5.472287543911155,0.24669328485567546,36.74796445932031,11894
