Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
"Total","Brandon Crawford","SFG",1210,0.092561983,0.212396694,0.435797665,0.242339832,0.314049586,0.384401114,0.6984507,0.142061282,0.288198757,125.06308135229357,-22.163917498409685,0.2969640124864226,85.18684873835515,5343
"Total","Yangervis Solarte","3 Tms",745,0.067114093,0.148993288,0.45045045,0.249635036,0.30376344,0.413138686,0.716902126,0.16350365,0.262681159,82.03447733744309,-7.2750215537913,0.30590106798928224,89.55446298561483,5352
"Total","Freddie Freeman","ATL",1361,0.132255694,0.168993387,0.782608695,0.31185567,0.406318883,0.560996563,0.967315446,0.249140893,0.341685649,259.88759854080837,94.27869990858002,0.40015208483280906,148.25458525904213,5361
"Total","Pablo Sandoval","2 Tms",653,0.067381316,0.215926493,0.312056737,0.259197324,0.311349693,0.45986622,0.771215913,0.200668896,0.293577981,82.24501071268597,2.6333112805513545,0.3236594902880398,102.155536174259,5409
"Total","Steve Lombardozzi","MIA",7,0,0.285714285,0,0,0,0,0,0,0,-1.0423141562060607,-1.8956141539530051,0,-100,5422
"Total","Daniel Nava","PHI",156,0.108974358,0.147435897,0.739130434,0.34074074,0.423076923,0.474074074,0.897150997,0.133333334,0.39090909,28.036426733182378,9.02002678339333,0.3894174183026338,139.56833393859225,5450
"Total","Ji-Man Choi","3 Tms",605,0.130578512,0.22644628,0.576642335,0.276470588,0.375206611,0.515686274,0.890892885,0.239215686,0.319209039,102.42289892877776,28.081399391548224,0.37337964971200177,138.6566815502015,5452
"Total","Abraham Almonte","3 Tms",281,0.106761565,0.234875444,0.454545454,0.236947791,0.320284697,0.393574297,0.713858994,0.156626506,0.301675977,32.005670478201466,-1.8552291713589837,0.30996483903762706,89.06886851133056,5486
"Total","Marwin Gonzalez","2 Tms",1092,0.098901098,0.217948717,0.453781512,0.270551508,0.349630996,0.45057232,0.800203316,0.180020812,0.32122093,153.8379462041968,21.227147331189517,0.34153270582820094,116.18435650725888,5497
"Total","Corban Joseph","4 Tms",85,0.047058823,0.188235294,0.25,0.1625,0.2,0.25,0.45,0.0875,0.1875,1.5147782627682767,-9.01572170218419,0.19510437180014217,17.067410574918657,5503
"Total","Nik Turley","MIN",2,0,0,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,5530
"Total","Jarrod Saltalamacchia","2 Tms",21,0.095238095,0.523809523,0.181818181,0.052631578,0.142857142,0.052631578,0.19548872,0,0.125,-1.194450181096931,-3.7293501609267192,0.1075805936540876,-46.322526574492976,5557
"Total","John Jaso","PIT",268,0.134328358,0.220149253,0.610169491,0.21238938,0.332089552,0.411504424,0.743593976,0.199115044,0.245283018,32.85925961205436,0.19005969831420222,0.32174036803102135,97.13173295456099,5887
"Total","Leury Garcia","CHW",845,0.037869822,0.247337278,0.153110047,0.25732484,0.294610778,0.375796178,0.670406956,0.118471338,0.327433628,81.50529638340379,-22.233203109003064,0.28820076595523403,79.48738929345106,5913
